dataset,round,client,lambda_before,lambda_after,action,valid,invalid_reason,raw_alignment,raw_pull_ratio,effective_pull_ratio,utility,negative_streak,warmup_pull_ref,cooldown_until,decay_count,ce_loss,mse_loss,weighted_mse_loss,ce_grad_norm,mse_grad_norm,spf_gamma,spf_rank
OfficeHome,10,4,0.3,0.3,warmup,1,,9.035053244743972e-08,8.391837088443368e-05,2.5175511265330106e-05,2.7105159734231917e-08,0,,-1,0,0.2783203125,0.00022888390230946243,6.866517069283872e-05,3.983579158782959,0.0003342954732943326,0.01000213623046875,8.0
OfficeHome,10,5,0.3,0.3,warmup,1,,-3.1275592618414273e-07,6.994828033652934e-05,2.09844841009588e-05,-9.382677785524282e-08,0,,-1,0,0.82421875,0.00023485887504648417,7.045766251394525e-05,4.840948104858398,0.00033861599513329566,0.01000213623046875,8.0
OfficeHome,10,6,0.3,0.3,warmup,1,,1.2017598585448067e-06,0.00011648702328530959,3.494610698559288e-05,3.60527957563442e-07,0,,-1,0,0.2135009765625,0.00024076126283034682,7.222837884910404e-05,2.9433796405792236,0.0003428655327297747,0.01000213623046875,8.0
OfficeHome,10,7,0.3,0.3,warmup,1,,-7.766924726539188e-07,0.00010532323590427896,3.1596970771283686e-05,-2.330077417961756e-07,0,,-1,0,0.52587890625,0.00023432781745214015,7.029834523564205e-05,3.211766004562378,0.0003382735885679722,0.01000213623046875,8.0
OfficeHome,15,0,0.3,0.3,negative_wait,1,,-7.13381386536097e-07,6.005255588599302e-05,1.8015766765797905e-05,-2.1401441596082912e-07,1,6.869757329980952e-05,-1,0,0.41650390625,0.00022953134612180293,6.885940383654088e-05,5.575605869293213,0.0003348293830640614,0.01000213623046875,8.0
OfficeHome,15,1,0.3,0.3,keep,1,,3.047740522396118e-07,6.502946071852471e-05,1.9508838215557413e-05,9.143221567188353e-08,0,6.975401988767471e-05,-1,0,0.430419921875,0.0002381213562330231,7.143640686990693e-05,5.2440900802612305,0.0003410203498788178,0.01000213623046875,8.0
OfficeHome,15,2,0.3,0.3,keep,1,,2.0036307581428804e-07,5.094029478193254e-05,1.5282088434579762e-05,6.010892274428642e-08,0,5.352081251772292e-05,-1,0,1.611328125,0.00023906446585897356,7.171933975769207e-05,6.707551956176758,0.0003416846739128232,0.01000213623046875,8.0
OfficeHome,15,3,0.3,0.3,negative_wait,1,,-9.115723881637829e-07,5.463531779937707e-05,1.639059533981312e-05,-2.734717164491349e-07,1,6.024145713407585e-05,-1,0,1.662109375,0.00023136232630349696,6.940869789104908e-05,6.152122974395752,0.0003361231938470155,0.01000213623046875,8.0
OfficeHome,15,4,0.3,0.3,keep,1,,1.1268777311782487e-06,0.00011292382574642869,3.3877147723928604e-05,3.380633193534746e-07,0,8.391837088443368e-05,-1,0,0.278564453125,0.00022793920652475208,6.838176195742562e-05,2.953878402709961,0.00033356325002387166,0.01000213623046875,8.0
OfficeHome,15,5,0.3,0.3,negative_wait,1,,-1.1730321475011046e-06,7.94992637287783e-05,2.384977911863349e-05,-3.5190964425033133e-07,1,6.994828033652934e-05,-1,0,0.28662109375,0.00023612701625097543,7.083810487529263e-05,4.269770622253418,0.0003394436207599938,0.01000213623046875,8.0
OfficeHome,15,6,0.3,0.3,negative_wait,1,,-3.679958444085628e-06,0.0001453796581412975,4.3613897442389246e-05,-1.1039875332256885e-06,1,0.00011648702328530959,-1,0,0.1754150390625,0.00024231619318015873,7.269485795404761e-05,2.3661129474639893,0.00034398469142615795,0.01000213623046875,8.0
OfficeHome,15,7,0.3,0.3,keep,1,,4.382625360600388e-08,6.508959042645421e-05,1.9526877127936264e-05,1.3147876081801164e-08,0,0.00010268103928382092,-1,0,0.787109375,0.0002349615388084203,7.048846164252609e-05,5.203701496124268,0.00033870679908432066,0.01000213623046875,8.0
OfficeHome,20,0,0.3,0.3,keep,1,,4.814112027264001e-07,6.50333109217186e-05,1.9509993276515578e-05,1.4442336081792003e-07,0,6.869757329980952e-05,-1,0,0.8095703125,0.00022965462994761765,6.889638898428529e-05,5.1482014656066895,0.00033480458660051227,0.01000213623046875,8.0
OfficeHome,20,1,0.3,0.3,keep,1,,2.1323563811245808e-07,8.147283509004099e-05,2.4441850527012296e-05,6.397069143373742e-08,0,6.975401988767471e-05,-1,0,0.403564453125,0.00023858706117607653,7.157611835282295e-05,4.189929485321045,0.0003413654339965433,0.01000213623046875,8.0
OfficeHome,20,2,0.3,0.3,negative_wait,1,,-7.307121681728369e-07,5.930584275673962e-05,1.7791752827021885e-05,-2.1921365045185107e-07,1,5.352081251772292e-05,-1,0,1.1513671875,0.0002414565533399582,7.243696600198745e-05,5.7901411056518555,0.0003433891979511827,0.01000213623046875,8.0
OfficeHome,20,3,0.3,0.3,negative_wait,1,,-1.3501732298020381e-08,9.748333442881864e-05,2.924500032864559e-05,-4.050519689406114e-09,2,6.024145713407585e-05,-1,0,0.64404296875,0.00023197635891847312,6.959290767554194e-05,3.452524423599243,0.0003365635930094868,0.01000213623046875,8.0
OfficeHome,20,4,0.3,0.3,negative_wait,1,,-2.7164286773786516e-07,7.133761246555089e-05,2.1401283739665265e-05,-8.149286032135954e-08,1,8.391837088443368e-05,-1,0,0.47265625,0.00022626176360063255,6.787852908018976e-05,4.658966064453125,0.00033235951559618115,0.01000213623046875,8.0
OfficeHome,20,5,0.3,0.3,negative_wait,1,,-5.440692839453905e-07,6.99653145853265e-05,2.098959437559795e-05,-1.6322078518361715e-07,2,6.994828033652934e-05,-1,0,0.65283203125,0.00023825351672712713,7.147605501813814e-05,4.874241352081299,0.0003410278295632452,0.01000213623046875,8.0
OfficeHome,20,6,0.3,0.3,negative_wait,1,,-1.481190827773165e-07,7.880152524226805e-05,2.3640457572680413e-05,-4.443572483319495e-08,2,0.00011648702328530959,-1,0,0.642578125,0.00024250955902971327,7.275286770891398e-05,4.366506099700928,0.00034408734063617885,0.01000213623046875,8.0
OfficeHome,20,7,0.3,0.3,negative_wait,1,,-2.5072685490219943e-06,0.0001126782401524888,3.380347204574664e-05,-7.521805647065983e-07,1,0.00010268103928382092,-1,0,0.08721923828125,0.0002339048369321972,7.017145107965916e-05,2.999130964279175,0.00033793679904192686,0.01000213623046875,8.0
OfficeHome,25,0,0.3,0.3,negative_wait,1,,-1.0417975803830374e-07,3.338960763670597e-05,1.001688229101179e-05,-3.125392741149112e-08,1,6.869757329980952e-05,-1,0,0.73681640625,0.00023045495618134737,6.913648685440421e-05,10.045329093933105,0.00033540959702804685,0.01000213623046875,8.0
OfficeHome,25,1,0.3,0.3,negative_wait,1,,-8.35976852562547e-08,6.0397071856408645e-05,1.8119121556922592e-05,-2.507930557687641e-08,1,6.975401988767471e-05,-1,0,0.5068359375,0.00023823988158255816,7.147196447476745e-05,5.647403240203857,0.0003410866193007678,0.01000213623046875,8.0
OfficeHome,25,2,0.3,0.3,negative_wait,1,,-3.370973018276449e-07,5.735563691002646e-05,1.7206691073007936e-05,-1.0112919054829347e-07,2,5.352081251772292e-05,-1,0,1.3984375,0.000242527574300766,7.275827229022979e-05,6.00048303604126,0.00034416152630001307,0.01000213623046875,8.0
OfficeHome,25,3,0.3,0.18,attenuate,1,,-2.8871807610357505e-07,5.89121155667216e-05,1.7673634670016478e-05,-8.661542283107251e-08,0,6.024145713407585e-05,35,1,1.13671875,0.00023350893752649426,7.005268125794827e-05,5.731672286987305,0.0003376649401616305,0.01000213623046875,8.0
OfficeHome,25,4,0.3,0.3,keep,1,,3.288521801915155e-07,6.137229673437669e-05,1.8411689020313007e-05,9.865565405745464e-08,0,8.391837088443368e-05,-1,0,0.70068359375,0.0002257647574879229,6.772942724637687e-05,5.409848213195801,0.0003320148098282516,0.01000213623046875,8.0
OfficeHome,25,5,0.3,0.3,keep,1,,2.570535161149887e-06,0.0001113225504248187,3.339676512744561e-05,7.711605483449661e-07,0,6.994828033652934e-05,-1,0,0.329833984375,0.0002374463074374944,7.123389223124832e-05,3.058312177658081,0.00034045911161229014,0.01000213623046875,8.0
OfficeHome,25,6,0.3,0.3,keep,1,,3.5146952902141956e-06,0.0001735073753584417,5.205221260753251e-05,1.0544085870642586e-06,0,0.00011648702328530959,-1,0,0.09564208984375,0.00024263811064884067,7.27914331946522e-05,1.9835842847824097,0.00034416650305502117,0.01000213623046875,8.0
OfficeHome,25,7,0.3,0.3,negative_wait,1,,-1.0101766586022604e-06,9.55127038329562e-05,2.8653811149886858e-05,-3.030529975806781e-07,2,0.00010268103928382092,-1,0,0.306640625,0.0002345122047699988,7.035366143099963e-05,3.543087959289551,0.0003384099109098315,0.01000213623046875,8.0
OfficeHome,30,0,0.3,0.3,negative_wait,1,,-4.649150225970481e-07,4.077967416610572e-05,1.2233902249831716e-05,-1.3947450677911444e-07,2,6.869757329980952e-05,-1,0,1.1064453125,0.0002302986104041338,6.908958312124014e-05,8.221661567687988,0.00033527667983435094,0.01000213623046875,8.0
OfficeHome,30,1,0.3,0.3,negative_wait,1,,-2.056865973852022e-07,0.00016805661190334064,5.041698357100219e-05,-6.170597921556066e-08,2,6.975401988767471e-05,-1,0,0.10015869140625,0.00023837438493501395,7.151231548050418e-05,2.0305089950561523,0.0003412404621485621,0.01000213623046875,8.0
OfficeHome,30,2,0.3,0.18,attenuate,1,,-5.424549157168404e-07,4.883788245545791e-05,1.4651364736637373e-05,-1.6273647471505212e-07,0,5.352081251772292e-05,40,1,1.3134765625,0.00024679728085175157,7.403918425552547e-05,7.108436107635498,0.00034716096706688404,0.01000213623046875,8.0
OfficeHome,30,3,0.18,0.18,negative_wait,1,,-6.83456219440677e-07,4.690611156828441e-05,8.443100082291194e-06,-1.2302211949932186e-07,1,6.024145713407585e-05,35,1,1.5283203125,0.00023463800607714802,4.223484109388664e-05,7.216742515563965,0.0003385093295946717,0.01000213623046875,8.0
OfficeHome,30,4,0.3,0.3,keep,1,,2.0713837645678062e-07,6.529924708544616e-05,1.958977412563385e-05,6.214151293703419e-08,0,8.391837088443368e-05,-1,0,0.27197265625,0.00022761934087611735,6.82858022628352e-05,5.1049652099609375,0.0003333503846079111,0.01000213623046875,8.0
OfficeHome,30,5,0.3,0.3,keep,1,,8.275214822093687e-07,0.00010890644399563682,3.2671933198691044e-05,2.482564446628106e-07,0,6.994828033652934e-05,-1,0,0.291748046875,0.00023810302081983536,7.143090624595061e-05,3.130945920944214,0.0003409801865927875,0.01000213623046875,8.0
OfficeHome,30,6,0.3,0.3,keep,1,,1.2193701428467418e-06,9.480128731526062e-05,2.8440386194578184e-05,3.6581104285402254e-07,0,0.00011648702328530959,-1,0,0.376953125,0.00024389279133174568,7.31678373995237e-05,3.6399285793304443,0.00034506991505622864,0.01000213623046875,8.0
OfficeHome,30,7,0.3,0.18,attenuate,1,,-3.523531668345587e-07,8.387167527391751e-05,2.5161502582175253e-05,-1.0570595005036761e-07,0,0.00010268103928382092,40,1,0.52734375,0.00023332655837293714,6.999796751188115e-05,4.024730205535889,0.00033756086486391723,0.01000213623046875,8.0
OfficeHome,35,0,0.3,0.18,attenuate,1,,-1.0246629815976112e-06,7.63317480064756e-05,2.2899524401942682e-05,-3.0739889447928335e-07,0,6.869757329980952e-05,45,1,0.5732421875,0.00023161250283010304,6.948375084903091e-05,4.405682563781738,0.0003362934512551874,0.01000213623046875,8.0
OfficeHome,35,1,0.3,0.18,attenuate,1,,-5.253932654282138e-07,7.699218825483808e-05,2.3097656476451422e-05,-1.5761797962846415e-07,0,6.975401988767471e-05,45,1,0.428466796875,0.000238183478359133,7.14550435077399e-05,4.429255962371826,0.00034101810888387263,0.01000213623046875,8.0
OfficeHome,35,2,0.18,0.18,keep,1,,2.0126701597598103e-07,5.8404657088689394e-05,1.051283827596409e-05,3.622806287567658e-08,0,5.352081251772292e-05,40,1,1.2255859375,0.00024784659035503864,4.4612386263906954e-05,5.9569878578186035,0.00034791583311744034,0.01000213623046875,8.0
OfficeHome,35,3,0.18,0.18,keep,1,,8.257234698444251e-07,6.0429152748865043e-05,1.0877247494795707e-05,1.4863022457199653e-07,0,6.024145713407585e-05,35,1,0.74755859375,0.0002354854077566415,4.238737339619547e-05,5.611243724822998,0.00033908270415849984,0.01000213623046875,8.0
OfficeHome,35,4,0.3,0.3,keep,1,,1.3694570784746234e-06,9.690196246753071e-05,2.9070588740259213e-05,4.10837123542387e-07,0,8.391837088443368e-05,-1,0,0.419189453125,0.00022520311176776886,6.756093353033066e-05,3.4216530323028564,0.00033156489371322095,0.01000213623046875,8.0
