dataset,round,client,is_selected,is_valid_residual,is_core,fedavg_weight,residual_norm,clipped_residual_norm,support,alpha,residual_cos_to_rcon
Office31,20,1,1,1,0,0.34234508872032166,0.022167053073644638,0.0,0.0,0.0,0.0
Office31,20,2,1,1,0,0.06470230966806412,0.008804579265415668,0.0,0.0,0.0,0.0
Office31,20,3,1,1,0,0.05680437386035919,0.003060457296669483,0.0,0.0,0.0,0.0
Office31,20,4,1,1,0,0.0984204113483429,0.010201659053564072,0.0,0.0,0.0,0.0
Office31,20,5,1,1,0,0.0950789824128151,0.007888833992183208,0.0,0.0,0.0,0.0
Office31,21,0,1,1,0,0.34264883399009705,0.019738294184207916,0.0,0.0,0.0,0.0
Office31,21,1,1,1,0,0.34234508872032166,0.020235901698470116,0.0,0.0,0.0,0.0
Office31,21,2,1,1,0,0.06470230966806412,0.007133380975574255,0.0,0.0,0.0,0.0
Office31,21,3,1,1,0,0.05680437386035919,0.0031879637390375137,0.0,0.0,0.0,0.0
Office31,21,4,1,1,0,0.0984204113483429,0.01066244300454855,0.0,0.0,0.0,0.0
Office31,21,5,1,1,0,0.0950789824128151,0.008435522206127644,0.0,0.0,0.0,0.0
Office31,22,0,1,1,0,0.34264883399009705,0.014129095710814,0.0,0.0,0.0,0.0
Office31,22,1,1,1,0,0.34234508872032166,0.021781975403428078,0.0,0.0,0.0,0.0
Office31,22,2,1,1,0,0.06470230966806412,0.005443857982754707,0.0,0.0,0.0,0.0
Office31,22,3,1,1,0,0.05680437386035919,0.0036955748219043016,0.0,0.0,0.0,0.0
Office31,22,4,1,1,0,0.0984204113483429,0.010855114087462425,0.0,0.0,0.0,0.0
Office31,22,5,1,1,0,0.0950789824128151,0.006836739368736744,0.0,0.0,0.0,0.0
Office31,23,0,1,1,0,0.34264883399009705,0.017551183700561523,0.0,0.0,0.0,0.0
Office31,23,1,1,1,0,0.34234508872032166,0.026330605149269104,0.0,0.0,0.0,0.0
Office31,23,2,1,1,0,0.06470230966806412,0.0058351242914795876,0.0,0.0,0.0,0.0
Office31,23,3,1,1,0,0.05680437386035919,0.004718653857707977,0.0,0.0,0.0,0.0
Office31,23,4,1,1,0,0.0984204113483429,0.009661807678639889,0.0,0.0,0.0,0.0
Office31,23,5,1,1,0,0.0950789824128151,0.009002461098134518,0.0,0.0,0.0,0.0
Office31,24,0,1,1,0,0.34264883399009705,0.01666857674717903,0.0,0.0,0.0,0.0
Office31,24,1,1,1,0,0.34234508872032166,0.02402203530073166,0.0,0.0,0.0,0.0
Office31,24,2,1,1,0,0.06470230966806412,0.004700256511569023,0.0,0.0,0.0,0.0
Office31,24,3,1,1,0,0.05680437386035919,0.004313211888074875,0.0,0.0,0.0,0.0
Office31,24,4,1,1,0,0.0984204113483429,0.007017538882791996,0.0,0.0,0.0,0.0
Office31,24,5,1,1,0,0.0950789824128151,0.008540206588804722,0.0,0.0,0.0,0.0
Office31,25,0,1,1,0,0.34264883399009705,0.017134932801127434,0.0,0.0,0.0,0.0
Office31,25,1,1,1,0,0.34234508872032166,0.021705666556954384,0.0,0.0,0.0,0.0
Office31,25,2,1,1,0,0.06470230966806412,0.00434534577652812,0.0,0.0,0.0,0.0
Office31,25,3,1,1,0,0.05680437386035919,0.002830905606970191,0.0,0.0,0.0,0.0
Office31,25,4,1,1,0,0.0984204113483429,0.009986094199120998,0.0,0.0,0.0,0.0
Office31,25,5,1,1,0,0.0950789824128151,0.00615130178630352,0.0,0.0,0.0,0.0
Office31,26,0,1,1,0,0.34264883399009705,0.013872353360056877,0.0,0.0,0.0,0.0
Office31,26,1,1,1,0,0.34234508872032166,0.019398575648665428,0.0,0.0,0.0,0.0
Office31,26,2,1,1,0,0.06470230966806412,0.0033226809464395046,0.0,0.0,0.0,0.0
Office31,26,3,1,1,0,0.05680437386035919,0.0033096519764512777,0.0,0.0,0.0,0.0
Office31,26,4,1,1,0,0.0984204113483429,0.011372062377631664,0.0,0.0,0.0,0.0
Office31,26,5,1,1,0,0.0950789824128151,0.006363054737448692,0.0,0.0,0.0,0.0
Office31,27,0,1,1,0,0.34264883399009705,0.016082806512713432,0.0,0.0,0.0,0.0
Office31,27,1,1,1,0,0.34234508872032166,0.015845054760575294,0.0,0.0,0.0,0.0
Office31,27,2,1,1,0,0.06470230966806412,0.004816594999283552,0.0,0.0,0.0,0.0
Office31,27,3,1,1,0,0.05680437386035919,0.0032154363580048084,0.0,0.0,0.0,0.0
Office31,27,4,1,1,0,0.0984204113483429,0.008864217437803745,0.0,0.0,0.0,0.0
Office31,27,5,1,1,0,0.0950789824128151,0.0071625616401433945,0.0,0.0,0.0,0.0
Office31,28,0,1,1,0,0.34264883399009705,0.018071403726935387,0.0,0.0,0.0,0.0
Office31,28,1,1,1,0,0.34234508872032166,0.023019520565867424,0.0,0.0,0.0,0.0
Office31,28,2,1,1,0,0.06470230966806412,0.005248449742794037,0.0,0.0,0.0,0.0
Office31,28,3,1,1,0,0.05680437386035919,0.0040329499170184135,0.0,0.0,0.0,0.0
Office31,28,4,1,1,0,0.0984204113483429,0.009802673012018204,0.0,0.0,0.0,0.0
Office31,28,5,1,1,0,0.0950789824128151,0.005513013806194067,0.0,0.0,0.0,0.0
Office31,29,0,1,1,0,0.34264883399009705,0.019949303939938545,0.0,0.0,0.0,0.0
Office31,29,1,1,1,0,0.34234508872032166,0.0222665686160326,0.0,0.0,0.0,0.0
Office31,29,2,1,1,0,0.06470230966806412,0.0045608333311975,0.0,0.0,0.0,0.0
Office31,29,3,1,1,0,0.05680437386035919,0.0033379679080098867,0.0,0.0,0.0,0.0
Office31,29,4,1,1,0,0.0984204113483429,0.01918727345764637,0.0,0.0,0.0,0.0
Office31,29,5,1,1,0,0.0950789824128151,0.007420319132506847,0.0,0.0,0.0,0.0
Office31,30,0,1,1,0,0.34264883399009705,0.016615470871329308,0.0,0.0,0.0,0.0
Office31,30,1,1,1,0,0.34234508872032166,0.021236173808574677,0.0,0.0,0.0,0.0
Office31,30,2,1,1,0,0.06470230966806412,0.004851411562412977,0.0,0.0,0.0,0.0
Office31,30,3,1,1,0,0.05680437386035919,0.0032906236592680216,0.0,0.0,0.0,0.0
Office31,30,4,1,1,0,0.0984204113483429,0.008502806536853313,0.0,0.0,0.0,0.0
Office31,30,5,1,1,0,0.0950789824128151,0.00812880601733923,0.0,0.0,0.0,0.0
Office31,31,0,1,1,0,0.34264883399009705,0.019502654671669006,0.0,0.0,0.0,0.0
Office31,31,1,1,1,0,0.34234508872032166,0.0198973398655653,0.0,0.0,0.0,0.0
