dataset,round,client,fedavg_weight,residual_norm,clipped_residual_norm,support_s,alpha,residual_cos_to_rcon,is_valid_residual
DescribableTextures,37,6,0.10638298094272614,0.0015159694012254477,0.0015159694012254477,0.06642702966928482,0.1468994915485382,0.4853404760360718,1
DescribableTextures,37,7,0.10638298094272614,0.0011851767776533961,0.0011851767776533961,0.046873196959495544,0.10365734249353409,0.3591199517250061,1
DescribableTextures,37,8,0.10638298094272614,0.004399800673127174,0.0015159694012254477,0.006009375676512718,0.013289383612573147,-0.10376313328742981,1
DescribableTextures,37,9,0.042553190141916275,0.0007021655910648406,0.0007021655910648406,0.053558431565761566,0.04737653210759163,0.04780086129903793,1
DescribableTextures,38,0,0.10638298094272614,0.0019101680954918265,0.0019030157709494233,0.03832592815160751,0.08180898427963257,0.24834690988063812,1
DescribableTextures,38,1,0.10638298094272614,0.0011787039693444967,0.0011787039693444967,0.07266080379486084,0.1550988256931305,0.5226764678955078,1
DescribableTextures,38,2,0.10638298094272614,0.0021925850305706263,0.0019030157709494233,0.04848846048116684,0.10350151360034943,0.38757652044296265,1
DescribableTextures,38,3,0.10638298094272614,0.0006406721076928079,0.0006406721076928079,0.038141798228025436,0.08141595125198364,0.09895073622465134,1
DescribableTextures,38,4,0.10638298094272614,0.0023217315319925547,0.0019030157709494233,0.052626535296440125,0.1123344898223877,0.45015138387680054,1
DescribableTextures,38,5,0.10638298094272614,0.0016406859504058957,0.0016406859504058957,0.05100865289568901,0.10888101160526276,0.39800792932510376,1
DescribableTextures,38,6,0.10638298094272614,0.0019030158873647451,0.0019030158873647451,0.06063732132315636,0.12943397462368011,0.5391189455986023,1
DescribableTextures,38,7,0.10638298094272614,0.00148165097925812,0.00148165097925812,0.0415802001953125,0.08875542134046555,0.14488762617111206,1
DescribableTextures,38,8,0.10638298094272614,0.0033548169303685427,0.0019030157709494233,0.04125835746526718,0.08806842565536499,0.34276244044303894,1
DescribableTextures,38,9,0.042553190141916275,0.0001738106511766091,0.0001738106511766091,0.05938155949115753,0.05070139467716217,0.16809919476509094,1
DescribableTextures,39,0,0.10638298094272614,0.0011967397294938564,0.0011967397294938564,0.049521252512931824,0.10077013075351715,0.39712971448898315,1
DescribableTextures,39,1,0.10638298094272614,0.0011413939064368606,0.0011413939064368606,0.023244325071573257,0.047299567610025406,0.13638412952423096,1
DescribableTextures,39,2,0.10638298094272614,0.0020296566653996706,0.0011967396130785346,0.028559133410453796,0.05811459571123123,0.044818196445703506,1
DescribableTextures,39,3,0.10638298094272614,0.0007491947617381811,0.0007491947617381811,0.07650469243526459,0.1556783765554428,0.4584779143333435,1
DescribableTextures,39,4,0.10638298094272614,0.002112296409904957,0.0011967397294938564,0.03265397250652313,0.06644713133573532,0.19855909049510956,1
DescribableTextures,39,5,0.10638298094272614,0.0006282999529503286,0.0006282999529503286,0.07464571297168732,0.15189556777477264,0.42945531010627747,1
DescribableTextures,39,6,0.10638298094272614,0.001031792489811778,0.001031792489811778,0.06252887099981308,0.1272391676902771,0.4500178396701813,1
DescribableTextures,39,7,0.10638298094272614,0.001686569070443511,0.0011967397294938564,0.07987060397863388,0.16252762079238892,0.6433095932006836,1
DescribableTextures,39,8,0.10638298094272614,0.0018676695181056857,0.0011967397294938564,0.0538923554122448,0.10966482758522034,0.4407329857349396,1
DescribableTextures,39,9,0.042553190141916275,0.00020732929988298565,0.00020732929988298565,0.025017350912094116,0.020362988114356995,-0.04332907497882843,1
DescribableTextures,40,0,0.10638298094272614,0.0009425752214156091,0.0009425752214156091,0.02284906432032585,0.07399844378232956,0.17404595017433167,1
DescribableTextures,40,1,0.10638298094272614,0.0010893989820033312,0.0010893989820033312,0.024415990337729454,0.07907304912805557,0.12298306822776794,1
DescribableTextures,40,2,0.10638298094272614,0.002902850741520524,0.0011872367467731237,0.00672162976115942,0.021768512204289436,-0.011943921446800232,1
DescribableTextures,40,3,0.10638298094272614,0.0010989722795784473,0.0010989722795784473,0.07089346647262573,0.2295939028263092,0.7232723236083984,1
DescribableTextures,40,4,0.10638298094272614,0.0031287067104130983,0.0011872367467731237,0.041374024003744125,0.13399294018745422,0.3303880989551544,1
DescribableTextures,40,5,0.10638298094272614,0.0010759896831586957,0.0010759896831586957,0.03858572244644165,0.12496281415224075,0.3601163327693939,1
DescribableTextures,40,6,0.10638298094272614,0.0018450781935825944,0.0011872367467731237,0.025227662175893784,0.08170171082019806,0.2760700583457947,1
DescribableTextures,40,7,0.10638298094272614,0.0011872367467731237,0.0011872367467731237,0.03870118409395218,0.12533675134181976,0.45528489351272583,1
DescribableTextures,40,8,0.10638298094272614,0.0024000101257115602,0.0011872367467731237,0.03796715289354324,0.12295953184366226,0.3890523910522461,1
DescribableTextures,40,9,0.042553190141916275,0.00013488541299011558,0.00013488541299011558,0.005104356911033392,0.006612339988350868,-0.04142884165048599,1
DescribableTextures,41,0,0.10638298094272614,0.0007048728875815868,0.0007048728875815868,0.03646387904882431,0.07495199143886566,-0.011192383244633675,1
DescribableTextures,41,1,0.10638298094272614,0.0018014245433732867,0.0018014245433732867,0.04735880345106125,0.09734665602445602,0.4054189622402191,1
