dataset,round,client,is_selected,is_valid_residual,is_core,fedavg_weight,residual_norm,clipped_residual_norm,support,alpha,residual_cos_to_rcon
Caltech101,23,1,1,1,0,0.10000000149011612,0.005222525913268328,0.0,0.0,0.0,0.0
Caltech101,23,2,1,1,0,0.10000000149011612,0.004718136508017778,0.0,0.0,0.0,0.0
Caltech101,23,3,1,1,0,0.10000000149011612,0.004898007493466139,0.0,0.0,0.0,0.0
Caltech101,23,4,1,1,0,0.10000000149011612,0.005626843776553869,0.0,0.0,0.0,0.0
Caltech101,23,5,1,1,0,0.10000000149011612,0.008048087358474731,0.0,0.0,0.0,0.0
Caltech101,23,6,1,1,0,0.10000000149011612,0.004467318300157785,0.0,0.0,0.0,0.0
Caltech101,23,7,1,1,0,0.10000000149011612,0.005190486554056406,0.0,0.0,0.0,0.0
Caltech101,23,8,1,1,0,0.10000000149011612,0.007563300430774689,0.0,0.0,0.0,0.0
Caltech101,23,9,1,1,0,0.10000000149011612,0.004669683985412121,0.0,0.0,0.0,0.0
Caltech101,24,0,1,1,0,0.10000000149011612,0.0035514982882887125,0.0,0.0,0.0,0.0
Caltech101,24,1,1,1,0,0.10000000149011612,0.0051523009315133095,0.0,0.0,0.0,0.0
Caltech101,24,2,1,1,0,0.10000000149011612,0.0064831809140741825,0.0,0.0,0.0,0.0
Caltech101,24,3,1,1,0,0.10000000149011612,0.006529873237013817,0.0,0.0,0.0,0.0
Caltech101,24,4,1,1,0,0.10000000149011612,0.005044195335358381,0.0,0.0,0.0,0.0
Caltech101,24,5,1,1,0,0.10000000149011612,0.006521329749375582,0.0,0.0,0.0,0.0
Caltech101,24,6,1,1,0,0.10000000149011612,0.0038804649375379086,0.0,0.0,0.0,0.0
Caltech101,24,7,1,1,0,0.10000000149011612,0.008895178325474262,0.0,0.0,0.0,0.0
Caltech101,24,8,1,1,0,0.10000000149011612,0.005826874170452356,0.0,0.0,0.0,0.0
Caltech101,24,9,1,1,0,0.10000000149011612,0.003519922960549593,0.0,0.0,0.0,0.0
Caltech101,25,0,1,1,0,0.10000000149011612,0.00408430490642786,0.0,0.0,0.0,0.0
Caltech101,25,1,1,1,0,0.10000000149011612,0.00406585494056344,0.0,0.0,0.0,0.0
Caltech101,25,2,1,1,0,0.10000000149011612,0.007499141152948141,0.0,0.0,0.0,0.0
Caltech101,25,3,1,1,0,0.10000000149011612,0.006155476439744234,0.0,0.0,0.0,0.0
Caltech101,25,4,1,1,0,0.10000000149011612,0.004594072233885527,0.0,0.0,0.0,0.0
Caltech101,25,5,1,1,0,0.10000000149011612,0.004566382151097059,0.0,0.0,0.0,0.0
Caltech101,25,6,1,1,0,0.10000000149011612,0.003697722451761365,0.0,0.0,0.0,0.0
Caltech101,25,7,1,1,0,0.10000000149011612,0.00843995064496994,0.0,0.0,0.0,0.0
Caltech101,25,8,1,1,0,0.10000000149011612,0.007515277247875929,0.0,0.0,0.0,0.0
Caltech101,25,9,1,1,0,0.10000000149011612,0.004378594923764467,0.0,0.0,0.0,0.0
