dataset,lambda,round,client,local_epoch,batch,valid,invalid_reason,spf_gamma,spf_rank,ce_loss,mse_loss,weighted_mse_loss,total_loss,ce_grad_norm,mse_grad_norm,dot_ce_mse,cos_ce_mse,effective_pull_ratio,utility
Caltech101,0.3,35,3,0,0,1,,0.01000213623046875,8.0,0.030609130859375,0.00023938357480801642,7.181507244240493e-05,0.030680945931817406,4.19350528717041,0.0003419666027184576,2.2563859602087177e-05,0.015734483802142103,2.4464016089207303e-05,3.8492866515946885e-07
Caltech101,0.3,35,4,0,0,1,,0.01000213623046875,8.0,0.137939453125,0.00023551538470201194,7.065461541060359e-05,0.13801010774041061,8.113945960998535,0.00033907918259501457,1.49905463331379e-06,0.0005448591171971115,1.2536903162462436e-05,6.830845991968493e-09
Caltech101,0.3,35,5,0,0,1,,0.01000213623046875,8.0,0.404541015625,0.00023829200654290617,7.148760196287184e-05,0.40461250322696285,8.886828422546387,0.00034114267327822745,-1.323032847722061e-06,-0.0004364030557778198,1.1516234714716358e-05,-5.025720022215067e-09
Caltech101,0.3,35,6,0,0,1,,0.01000213623046875,8.0,0.1026611328125,0.00023332527780439705,6.999758334131911e-05,0.10273113039584132,5.992599964141846,0.00033754491596482694,-4.718380296253599e-06,-0.0023326312146366214,1.6898086873037643e-05,-3.9417004927181054e-08
Caltech101,0.3,35,7,0,0,1,,0.01000213623046875,8.0,0.093994140625,0.00023324790527112782,6.997437158133835e-05,0.09406411499658134,3.3994579315185547,0.0003374297230038792,-1.7958735043066554e-05,-0.0156560693407503,2.977795840994994e-05,-4.662057820986806e-07
Caltech101,0.3,35,8,0,0,1,,0.01000213623046875,8.0,0.1124267578125,0.00023555345251224935,7.06660357536748e-05,0.11249742384825367,5.214642524719238,0.00033914620871655643,2.2682754206471145e-05,0.012825794525439143,1.9511186458639446e-05,2.502464686075789e-07
Caltech101,0.3,35,9,0,0,1,,0.01000213623046875,8.0,0.0089874267578125,0.00023582162975799292,7.074648892739788e-05,0.009058173246739899,1.087859034538269,0.0003393883816897869,3.3357027859892696e-06,0.009034783554057534,9.359348157645947e-05,8.455968504043529e-07
Caltech101,0.3,40,0,0,0,1,,0.01000213623046875,8.0,0.3818359375,0.00023412733571603894,7.023820071481167e-05,0.38190617570071483,16.04808235168457,0.00033818508381955326,-9.599920304026455e-06,-0.0017688460448377263,6.321971866950811e-06,-1.1182594934492434e-08
Caltech101,0.3,40,1,0,0,1,,0.01000213623046875,8.0,0.447021484375,0.00023561128182336688,7.068338454701007e-05,0.447092167759547,7.9556050300598145,0.00033915063249878585,2.6892477762885392e-05,0.00996701181333599,1.2789120295085588e-05,1.2746931311055038e-07
Caltech101,0.3,40,2,0,0,1,,0.01000213623046875,8.0,0.127685546875,0.00023221655283123255,6.966496584936976e-05,0.12775521184084937,5.622853755950928,0.00033669269760139287,-3.0976665584603325e-05,-0.016362293614851114,1.7963798040007467e-05,-2.939289381237893e-07
Caltech101,0.3,40,3,0,0,1,,0.01000213623046875,8.0,0.225830078125,0.00023958730162121356,7.187619048636407e-05,0.22590195431548638,5.823521137237549,0.0003420407010708004,-2.960787242045626e-05,-0.01486427585414965,1.762030357631667e-05,-2.6191305312375814e-07
Caltech101,0.3,40,4,0,0,1,,0.01000213623046875,8.0,0.10992431640625,0.00023569830227643251,7.070949068292976e-05,0.10999502589693293,9.799612998962402,0.0003392248472664505,-5.392832827055827e-05,-0.016222596899182117,1.0384844196469807e-05,-1.684691413108344e-07
Caltech101,0.3,40,5,0,0,1,,0.01000213623046875,8.0,0.1337890625,0.00023824485833756626,7.147345750126987e-05,0.13386053595750128,4.372405529022217,0.00034109223634004593,-1.3653084351972211e-06,-0.0009154581677954771,2.3403060448712197e-05,-2.1424522853554083e-08
Caltech101,0.3,40,6,0,0,1,,0.01000213623046875,8.0,0.443115234375,0.00023370167764369398,7.011050329310819e-05,0.4431853448782931,11.564342498779297,0.00033779110526666045,3.450444637564942e-05,0.00883295277089859,8.762913377106072e-06,7.740240001527412e-08
Caltech101,0.3,40,7,0,0,1,,0.01000213623046875,8.0,0.301513671875,0.0002335067983949557,7.005203951848671e-05,0.3015837239145185,7.2056097984313965,0.00033772713504731655,-1.730748772388324e-05,-0.007112091508028429,1.4061008484838721e-05,-1.00003179080443e-07
Caltech101,0.3,40,8,0,0,1,,0.01000213623046875,8.0,0.1351318359375,0.00023583497386425734,7.07504921592772e-05,0.13520258642965927,8.36987018585205,0.0003393563674762845,-2.9984774300828576e-05,-0.010556648452511055,1.2163499311490129e-05,-1.2840578622898253e-07
