dataset,lambda,round,client,local_epoch,batch,valid,invalid_reason,spf_gamma,spf_rank,ce_loss,mse_loss,weighted_mse_loss,total_loss,ce_grad_norm,mse_grad_norm,dot_ce_mse,cos_ce_mse,effective_pull_ratio,utility
Office31,0.3,35,5,0,0,1,,0.01000213623046875,8.0,0.18505859375,0.0002324543020222336,6.973629060667007e-05,0.18512833004060666,3.985833168029785,0.0003369420883245766,-6.638958893745439e-07,-0.000494339824742589,2.5360476024969508e-05,-1.2536693282909289e-08
Office31,0.3,40,0,0,0,1,,0.01000213623046875,8.0,0.1280517578125,0.00023209064966067672,6.962719489820301e-05,0.1281213850073982,2.5952916145324707,0.00033657203312031925,-8.86392081156373e-06,-0.010147561155096962,3.890568958442322e-05,-3.94797864791218e-07
Office31,0.3,40,1,0,0,1,,0.01000213623046875,8.0,0.354736328125,0.00024242464860435575,7.272739458130673e-05,0.3548090555195813,4.043002605438232,0.0003440637665335089,-1.615719884284772e-05,-0.011615104164495581,2.553031497461499e-05,-2.9653726799576475e-07
Office31,0.3,40,2,0,0,1,,0.01000213623046875,8.0,0.08331298828125,0.00023566256277263165,7.069876883178949e-05,0.08338368705008178,5.6375603675842285,0.00033922548755072057,3.6802975955652073e-06,0.001924435044830804,1.8051717343970002e-05,3.4739357494286264e-08
Office31,0.3,40,3,0,0,1,,0.01000213623046875,8.0,0.1317138671875,0.0002358216734137386,7.074650202412158e-05,0.13178461368952413,4.804749488830566,0.0003393648366909474,-5.389560101320967e-06,-0.0033053368764898055,2.1189335936022455e-05,-7.003789350063038e-08
Office31,0.3,40,4,0,0,1,,0.01000213623046875,8.0,0.202880859375,0.0002330632705707103,6.991898117121309e-05,0.2029507783561712,5.050267219543457,0.00033724764944054186,-4.603862907970324e-05,-0.02703081207086854,2.003345376272756e-05,-5.415205241087537e-07
Office31,0.3,40,5,0,0,1,,0.01000213623046875,8.0,0.21923828125,0.0002319672203157097,6.959016609471291e-05,0.2193078714160947,7.718250751495361,0.0003365933371242136,-4.050440838909708e-05,-0.015591140826593975,1.3083016396906663e-05,-2.039791511593495e-07
Office31,0.3,45,0,0,0,1,,0.01000213623046875,8.0,0.450439453125,0.00023149594198912382,6.944878259673715e-05,0.45050890190759674,4.185868740081787,0.000336126220645383,1.4479847777693067e-05,0.010291436481204185,2.4090068861457072e-05,2.4792141369177356e-07
Office31,0.3,45,1,0,0,1,,0.01000213623046875,8.0,0.208740234375,0.0002427789440844208,7.283368322532623e-05,0.20881306805822533,3.755539655685425,0.0003442443849053234,3.923869826394366e-06,0.0030351165563070955,2.749892823398268e-05,8.346245242823604e-08
Office31,0.3,45,2,0,0,1,,0.01000213623046875,8.0,0.06219482421875,0.00023590258206240833,7.077077461872249e-05,0.06226559499336872,6.29764986038208,0.0003394142840988934,2.637195575516671e-05,0.012337685967960473,1.6168616465996118e-05,1.9948331258720658e-07
Office31,0.3,45,3,0,0,1,,0.01000213623046875,8.0,0.38720703125,0.00023583511938340962,7.075053581502288e-05,0.387277781785815,6.173759937286377,0.0003393491206225008,3.407574331504293e-05,0.016264805402633038,1.64899084546331e-05,2.682051522498949e-07
Office31,0.3,45,4,0,0,1,,0.01000213623046875,8.0,0.2255859375,0.00023251704988069832,6.97551149642095e-05,0.2256556926149642,6.221279144287109,0.00033689814154058695,-4.101501872355584e-06,-0.0019568818735613146,1.6245765560121204e-05,-3.179104416190008e-08
Office31,0.3,45,5,0,0,1,,0.01000213623046875,8.0,0.186767578125,0.0002317406760994345,6.952220282983034e-05,0.18683710032782982,3.9169094562530518,0.0003363408613950014,-1.548254476801958e-05,-0.011752200158179479,2.5760681870598712e-05,-3.027446897843208e-07
