dataset,lambda,round,client,local_epoch,batch,valid,invalid_reason,spf_gamma,spf_rank,ce_loss,mse_loss,weighted_mse_loss,total_loss,ce_grad_norm,mse_grad_norm,dot_ce_mse,cos_ce_mse,effective_pull_ratio,utility
OxfordPets,0.3,40,7,0,0,1,,0.01000213623046875,8.0,0.025390625,0.000235515515669249,7.065465470077469e-05,0.025461279654700776,2.0571110248565674,0.00033910656929947436,-2.729562538661412e-06,-0.003912903284966565,4.945380660574027e-05,-1.9350796259914964e-07
OxfordPets,0.3,40,8,0,0,1,,0.01000213623046875,8.0,0.02679443359375,0.00023437364143319428,7.031209242995829e-05,0.02686474568617996,2.0988733768463135,0.0003382953582331538,1.0823965567396954e-05,0.015244181952027782,4.835384954112414e-05,7.37114881524188e-07
OxfordPets,0.3,40,9,0,0,1,,0.01000213623046875,8.0,0.00023174285888671875,0.00023380435595754534,7.01413067872636e-05,0.00030188416567398233,0.10641809552907944,0.0003378507972229272,5.084122562948323e-07,0.014140851740173346,0.0009524248546454185,1.3468099036732662e-05
OxfordPets,0.3,45,0,0,0,1,,0.01000213623046875,8.0,0.006122589111328125,0.00023493589833378792,7.048076950013637e-05,0.006193069880828262,0.522642195224762,0.0003387238539289683,-3.181904503435362e-06,-0.01797367512336477,0.0001944296826910343,-3.494615970761536e-06
OxfordPets,0.3,45,1,0,0,1,,0.01000213623046875,8.0,0.1561279296875,0.000235074752708897,7.05224258126691e-05,0.15619845211331268,5.6372575759887695,0.0003388382901903242,5.556506584980525e-05,0.02908984938221752,1.803208132444607e-05,5.245505300507269e-07
OxfordPets,0.3,45,2,0,0,1,,0.01000213623046875,8.0,0.1522216796875,0.000235192128457129,7.05576385371387e-05,0.15229223732603714,4.772197723388672,0.00033886288292706013,-6.447936357290018e-06,-0.003987294479161085,2.1302316201163218e-05,-8.493860783478049e-08
OxfordPets,0.3,45,3,0,0,1,,0.01000213623046875,8.0,0.297607421875,0.0002342540246900171,7.027620740700513e-05,0.297677698082407,22.221370697021484,0.00033817332587204874,0.0001774746779119596,0.02361708015418596,4.565514843564917e-06,1.0782413001995151e-07
OxfordPets,0.3,45,4,0,0,1,,0.01000213623046875,8.0,0.04522705078125,0.00023623151355423033,7.08694540662691e-05,0.04529792023531627,4.219148635864258,0.00033963518217206,7.287226253538392e-07,0.0005085395757305871,2.414955325002965e-05,1.2281003572425827e-08
OxfordPets,0.3,45,5,0,0,1,,0.01000213623046875,8.0,0.06134033203125,0.0002356019103899598,7.068057311698794e-05,0.06141101260436699,2.1587717533111572,0.00033916495158337057,-8.094729309959803e-06,-0.011055659025841194,4.713304466713496e-05,-5.210868714014089e-07
OxfordPets,0.3,45,6,0,0,1,,0.01000213623046875,8.0,0.037445068359375,0.00023324665380641818,6.997399614192545e-05,0.03751504235551693,2.8817901611328125,0.0003374185471329838,7.625404577993322e-06,0.007842085717059534,3.512593161886184e-05,2.7546056693003667e-07
OxfordPets,0.3,45,7,0,0,1,,0.01000213623046875,8.0,0.055023193359375,0.00023548195895273238,7.064458768581971e-05,0.05509383794706082,5.584651470184326,0.00033910604543052614,2.822865644702688e-05,0.014905913653402238,1.8216322750358113e-05,2.7153093414276444e-07
OxfordPets,0.3,45,8,0,0,1,,0.01000213623046875,8.0,0.039093017578125,0.0002342967491131276,7.028902473393828e-05,0.03916330660285894,2.9835216999053955,0.0003382411669008434,9.973884516512044e-06,0.009883452289508703,3.4010930798135834e-05,3.361454121983302e-07
