dataset,round,client,fedavg_weight,residual_norm,clipped_residual_norm,support_s,alpha,residual_cos_to_rcon,is_valid_residual
Caltech101,16,1,0.10000000149011612,0.0068740989081561565,0.006310218945145607,0.023269949480891228,0.05713479220867157,0.14680181443691254,1
Caltech101,16,2,0.10000000149011612,0.00640250975266099,0.006310219410806894,0.02819295972585678,0.06922227889299393,0.2567712664604187,1
Caltech101,16,3,0.10000000149011612,0.006473486311733723,0.006310218945145607,0.015176752582192421,0.03726353496313095,0.039958979934453964,1
Caltech101,16,4,0.10000000149011612,0.003553984919562936,0.003553984919562936,0.039985381066799164,0.0981762483716011,0.18484379351139069,1
Caltech101,16,5,0.10000000149011612,0.007225221022963524,0.00631021847948432,0.05518636852502823,0.13549929857254028,0.4763103723526001,1
Caltech101,16,6,0.10000000149011612,0.0039003947749733925,0.0039003947749733925,0.05705490708351135,0.14008712768554688,0.4358266592025757,1
Caltech101,16,7,0.10000000149011612,0.007939355447888374,0.006310218945145607,0.01581963151693344,0.03884200006723404,-0.019197672605514526,1
Caltech101,16,8,0.10000000149011612,0.0030676797032356262,0.0030676797032356262,0.019719207659363747,0.04841664060950279,0.10393128544092178,1
Caltech101,16,9,0.10000000149011612,0.006310218945145607,0.006310218945145607,0.08825933933258057,0.21670348942279816,0.7820443511009216,1
Caltech101,17,0,0.10000000149011612,0.005383039824664593,0.005383039824664593,0.023497140035033226,0.0580802746117115,0.10680710524320602,1
Caltech101,17,1,0.10000000149011612,0.007347681559622288,0.00617719953879714,0.024244967848062515,0.059928759932518005,0.10504013299942017,1
Caltech101,17,2,0.10000000149011612,0.006537397392094135,0.0061771986074745655,0.031725674867630005,0.07841958105564117,0.2819317877292633,1
Caltech101,17,3,0.10000000149011612,0.007481434382498264,0.0061771986074745655,0.017170371487736702,0.042441755533218384,-0.04843606799840927,1
Caltech101,17,4,0.10000000149011612,0.005411951337009668,0.005411951337009668,0.052442699670791626,0.12962795794010162,0.43725311756134033,1
Caltech101,17,5,0.10000000149011612,0.006177199073135853,0.006177199073135853,0.03340819105505943,0.08257842808961868,0.3143309950828552,1
Caltech101,17,6,0.10000000149011612,0.004167306702584028,0.004167306702584028,0.04531464725732803,0.11200883239507675,0.29087477922439575,1
Caltech101,17,7,0.10000000149011612,0.006156648509204388,0.006156648509204388,0.03764330595731735,0.09304679185152054,0.26593726873397827,1
Caltech101,17,8,0.10000000149011612,0.007425379473716021,0.0061771986074745655,0.08386516571044922,0.20729808509349823,0.7436262965202332,1
Caltech101,17,9,0.10000000149011612,0.007103561889380217,0.0061771986074745655,0.055250994861125946,0.13656951487064362,0.4667496383190155,1
Caltech101,18,0,0.10000000149011612,0.006319498177617788,0.005817473400384188,0.032562077045440674,0.09776236861944199,0.24112772941589355,1
Caltech101,18,1,0.10000000149011612,0.0058174729347229,0.0058174729347229,0.010072644799947739,0.030241485685110092,-0.10116272419691086,1
Caltech101,18,2,0.10000000149011612,0.004881337285041809,0.004881337285041809,0.035859789699316025,0.10766322165727615,0.23643966019153595,1
Caltech101,18,3,0.10000000149011612,0.009508946910500526,0.0058174729347229,0.017314935103058815,0.05198528990149498,0.06337156891822815,1
Caltech101,18,4,0.10000000149011612,0.004549729637801647,0.004549729637801647,0.05503986030817032,0.16524827480316162,0.5736709833145142,1
Caltech101,18,5,0.10000000149011612,0.005885933060199022,0.005817473400384188,0.0618184395134449,0.18559986352920532,0.6523069143295288,1
Caltech101,18,6,0.10000000149011612,0.0027294957544654608,0.0027294957544654608,0.02051134593784809,0.06158199906349182,0.06908063590526581,1
Caltech101,18,7,0.10000000149011612,0.004804803989827633,0.004804803989827633,0.021517327055335045,0.06460229307413101,0.12600073218345642,1
Caltech101,18,8,0.10000000149011612,0.007348994258791208,0.005817473400384188,0.057833634316921234,0.17363613843917847,0.6125441789627075,1
Caltech101,18,9,0.10000000149011612,0.013148404657840729,0.0058174729347229,0.020543670281767845,0.061679042875766754,0.16974776983261108,1
Caltech101,19,0,0.10000000149011612,0.008455753326416016,0.0056311096996068954,0.02000632882118225,0.0663183405995369,0.10753560066223145,1
Caltech101,19,1,0.10000000149011612,0.005631110165268183,0.005631110165268183,0.04326609522104263,0.14342139661312103,0.5185967683792114,1
Caltech101,19,2,0.10000000149011612,0.005293834488838911,0.005293834488838911,0.029219085350632668,0.09685741364955902,0.09798817336559296,1
Caltech101,19,3,0.10000000149011612,0.008490189909934998,0.0056311096996068954,0.036552391946315765,0.12116635590791702,0.3856622278690338,1
Caltech101,19,4,0.10000000149011612,0.007240322418510914,0.005631110165268183,0.03195672854781151,0.1059323400259018,0.261383056640625,1
Caltech101,19,5,0.10000000149011612,0.006719877477735281,0.005631110165268183,0.028067216277122498,0.0930391177535057,0.38588500022888184,1
Caltech101,19,6,0.10000000149011612,0.0036681825295090675,0.0036681825295090675,0.018621452152729034,0.06172765791416168,-0.11131761223077774,1
Caltech101,19,7,0.10000000149011612,0.004640759434551001,0.004640759434551001,0.032411351799964905,0.10743935406208038,0.13717351853847504,1
Caltech101,19,8,0.10000000149011612,0.004109916742891073,0.004109916742891073,0.039014898240566254,0.12932923436164856,0.18844376504421234,1
