dataset,round,client,lambda_before,lambda_after,action,valid,invalid_reason,raw_alignment,raw_pull_ratio,effective_pull_ratio,utility,negative_streak,warmup_pull_ref,cooldown_until,decay_count,ce_loss,mse_loss,weighted_mse_loss,ce_grad_norm,mse_grad_norm,spf_gamma,spf_rank
DescribableTextures,30,7,0.3,0.3,negative_wait,1,,-2.0189712364619076e-07,3.0913809369877136e-05,9.27414281096314e-06,-6.056913709385723e-08,1,6.511455125748481e-06,-1,0,0.1624755859375,0.00023366868845187128,7.010060653556138e-05,10.926664352416992,0.0003377848188392818,0.01000213623046875,8.0
DescribableTextures,30,8,0.3,0.3,negative_wait,1,,-5.091129640682386e-07,3.168226727067383e-05,9.50468018120215e-06,-1.5273388922047158e-07,2,1.2828565868097761e-05,-1,0,0.196533203125,0.000236374165979214,7.09122497937642e-05,10.724287986755371,0.00033976975828409195,0.01000213623046875,8.0
DescribableTextures,30,9,0.3,0.3,keep,1,,1.927881210071256e-06,0.0003961531827182028,0.00011884595481546085,5.783643630213767e-07,0,8.484980310768006e-06,-1,0,0.01299285888671875,0.0002365761174587533,7.097283523762598e-05,0.8579144477844238,0.00033986553899012506,0.01000213623046875,8.0
DescribableTextures,35,0,0.3,0.3,keep,1,,4.080492926209577e-08,5.771197246613652e-05,1.7313591739840953e-05,1.224147877862873e-08,0,1.770511197530084e-05,-1,0,0.10589599609375,0.00023585627786815166,7.07568833604455e-05,5.879515647888184,0.0003393184451851994,0.01000213623046875,8.0
DescribableTextures,35,1,0.3,0.3,negative_wait,1,,-4.1981180630592706e-07,7.373946315556289e-05,2.2121838946668866e-05,-1.259435418917781e-07,1,1.2518919016748889e-05,-1,0,0.06500244140625,0.0002357798075536266,7.073394226608798e-05,4.601006507873535,0.00033927574986591935,0.01000213623046875,8.0
DescribableTextures,35,2,0.3,0.3,negative_wait,1,,-6.296036421225515e-07,6.216328663547934e-05,1.86489859906438e-05,-1.8888109263676546e-07,1,1.9998469266111593e-05,-1,0,0.10089111328125,0.00023491719912271947,7.047515973681583e-05,5.447282314300537,0.00033862097188830376,0.01000213623046875,8.0
DescribableTextures,35,3,0.3,0.3,keep,1,,1.2032398879263556e-06,0.00011889191051008466,3.5667573153025396e-05,3.609719663779067e-07,0,1.3091999843335638e-05,-1,0,0.047210693359375,0.0002359034406254068,7.077103218762204e-05,2.8547539710998535,0.0003394071536604315,0.01000213623046875,8.0
DescribableTextures,35,4,0.3,0.3,keep,1,,1.553171295495589e-08,3.099044946134084e-05,9.297134838402252e-06,4.659513886486767e-09,0,1.2716640112267103e-05,-1,0,0.2396240234375,0.00023737004084978253,7.121101225493476e-05,10.986207962036133,0.00034046752261929214,0.01000213623046875,8.0
DescribableTextures,35,5,0.18,0.18,keep,1,,6.980762103218357e-07,5.008697247350445e-05,9.0156550452308e-06,1.2565371785793042e-07,0,6.611168571700674e-05,40,1,0.0826416015625,0.00023607748153153807,4.249394667567685e-05,6.779244422912598,0.00033955182880163193,0.01000213623046875,8.0
DescribableTextures,35,6,0.3,0.3,keep,1,,2.170199777427908e-07,3.999041343734073e-05,1.1997124031202218e-05,6.510599332283724e-08,0,2.610835069977119e-05,-1,0,0.1727294921875,0.00023628916824236512,7.088675047270953e-05,8.493409156799316,0.00033965494367294014,0.01000213623046875,8.0
DescribableTextures,35,7,0.3,0.3,keep,1,,6.48735695777502e-07,0.00010178706614295005,3.053611984288501e-05,1.9462070873325062e-07,0,6.511455125748481e-06,-1,0,0.0423583984375,0.00023355765733867884,7.006729720160365e-05,3.3177490234375,0.00033770393929444253,0.01000213623046875,8.0
DescribableTextures,35,8,0.3,0.3,keep,1,,3.2691975043328484e-07,2.919453944902154e-05,8.758361834706462e-06,9.807592512998545e-08,0,1.2828565868097761e-05,-1,0,0.2222900390625,0.00023640246945433319,7.092074083629996e-05,11.637738227844238,0.0003397584077902138,0.01000213623046875,8.0
DescribableTextures,35,9,0.3,0.3,keep,1,,7.969380760343486e-08,0.0002676683683083556,8.030051049250668e-05,2.3908142281030458e-08,0,8.484980310768006e-06,-1,0,0.0112152099609375,0.00023658337886445224,7.097501365933567e-05,1.2697834968566895,0.00033988087670877576,0.01000213623046875,8.0
DescribableTextures,40,0,0.3,0.3,keep,1,,3.3336051379260173e-07,7.282250216493072e-05,2.1846750649479215e-05,1.0000815413778052e-07,0,1.770511197530084e-05,-1,0,0.07879638671875,0.00023583337315358222,7.075001194607466e-05,4.660118103027344,0.00033936146064661443,0.01000213623046875,8.0
DescribableTextures,40,1,0.3,0.3,keep,1,,2.3121330292410623e-07,5.31632850571721e-05,1.594898551715163e-05,6.936399087723187e-08,0,1.2518919016748889e-05,-1,0,0.1009521484375,0.00023582456924486905,7.074737077346071e-05,6.382694244384766,0.00033932499354705215,0.01000213623046875,8.0
DescribableTextures,40,2,0.3,0.3,negative_wait,1,,-3.4553012890103467e-07,2.3807525071065363e-05,7.142257521319609e-06,-1.036590386703104e-07,2,1.9998469266111593e-05,-1,0,0.2105712890625,0.00023474590852856636,7.04237725585699e-05,14.217646598815918,0.00033848697785288095,0.01000213623046875,8.0
DescribableTextures,40,3,0.3,0.3,keep,1,,6.397060561386915e-09,6.215771927139512e-05,1.8647315781418537e-05,1.9191181684160742e-09,0,1.3091999843335638e-05,-1,0,0.04364013671875,0.0002358949277549982,7.076847832649946e-05,5.460375785827637,0.00033940450521185994,0.01000213623046875,8.0
